Sample_ID,Device,Concentration_mM,Scan_Rate_mVs,PC1_Score,PC2_Score,Device_Prediction_Score,Actual_Device_Code,OX_Voltage_V,OX_Current_A,RED_Voltage_V,RED_Current_A,Peak_Separation_V,Color,Symbol,Symbol_Size,Alpha,Point_Index,Device_Point_ID
190,Palmsens,5.0,100,0.7465683474179844,-0.2314088230312216,0.1313021669809886,0,0.060346908,-129.370392,0.240486,123.376768,0.180139092,Blue,Circle,8,0.7,110,Palmsens_110
191,Palmsens,5.0,100,1.4778037456988942,-0.3273149142899818,0.2688981330943998,0,0.03032357,-118.529256,0.240486,110.590976,0.21016243,Blue,Circle,8,0.7,111,Palmsens_111
192,Palmsens,5.0,100,1.0425895385847832,-0.145785118877006,0.2688449958636887,0,0.03032357,-119.02716,0.240486,110.600368,0.21016243,Blue,Circle,8,0.7,112,Palmsens_112
193,Palmsens,5.0,100,1.330637467332314,-0.5528831147204261,0.2688067264924264,0,0.03032357,-119.337168,0.240486,110.628552,0.21016243,Blue,Circle,8,0.7,113,Palmsens_113
194,Palmsens,5.0,100,1.0714882305080842,-0.6495066512887993,0.2687690202041554,0,0.03032357,-119.449904,0.240486,110.741288,0.21016243,Blue,Circle,8,0.7,114,Palmsens_114
195,Palmsens,5.0,100,1.697367639871204,-1.0024078755861552,0.2688031163234851,0,0.03032357,-119.074128,0.240486,110.76008,0.21016243,Blue,Circle,8,0.7,115,Palmsens_115
196,Palmsens,5.0,100,1.457080210938893,-0.5051608608086988,0.2689056773182857,0,0.03032357,-119.15868,0.240486,110.28096,0.21016243,Blue,Circle,8,0.7,116,Palmsens_116
197,Palmsens,5.0,100,0.979559194659956,-1.025045509713912,0.268928186290175,0,0.03032357,-119.130496,0.240486,110.196416,0.21016243,Blue,Circle,8,0.7,117,Palmsens_117
198,Palmsens,5.0,100,1.490450958542957,-0.4034870707044695,0.2689819795395453,0,0.03032357,-118.839272,0.240486,110.093072,0.21016243,Blue,Circle,8,0.7,118,Palmsens_118
199,Palmsens,5.0,100,1.1480110006510509,-0.6011475771142032,0.2690068592448776,0,0.03032357,-118.74532,0.240486,110.027312,0.21016243,Blue,Circle,8,0.7,119,Palmsens_119
200,Palmsens,5.0,100,0.9107723388858427,-0.7592517347358496,0.2689967283196153,0,0.03032357,-118.801688,0.240486,110.046104,0.21016243,Blue,Circle,8,0.7,120,Palmsens_120
201,Palmsens,5.0,100,0.5397649721428734,-0.2841357749252176,0.1288981036132927,0,0.060346908,-134.856,0.240486,131.31504,0.180139092,Blue,Circle,8,0.7,121,Palmsens_121
202,Palmsens,5.0,100,1.292398896674625,-0.5609864716044154,0.1288602190479201,0,0.060346908,-135.354,0.240486,131.25868,0.180139092,Blue,Circle,8,0.7,122,Palmsens_122
203,Palmsens,5.0,100,0.5787297649852039,-0.6345603962169635,0.1288012135289029,0,0.060346908,-135.824,0.240486,131.305656,0.180139092,Blue,Circle,8,0.7,123,Palmsens_123
204,Palmsens,5.0,100,0.9205271332816434,-0.2421931549568262,0.1287303251966133,0,0.060346908,-135.984,0.240486,131.540504,0.180139092,Blue,Circle,8,0.7,124,Palmsens_124
205,Palmsens,5.0,100,0.6929289438103255,-0.5470423875678092,0.1732154612701519,0,0.050339128,-136.275,0.240486,131.502936,0.190146872,Blue,Circle,8,0.7,125,Palmsens_125
206,Palmsens,5.0,100,0.7751804048657096,-0.5823671405033843,0.1288087149801368,0,0.060346908,-136.049,0.240486,131.174136,0.180139092,Blue,Circle,8,0.7,126,Palmsens_126
207,Palmsens,5.0,100,0.939840038404886,-0.5049659462152665,0.1287230334359863,0,0.060346908,-136.247,0.240486,131.45596,0.180139092,Blue,Circle,8,0.7,127,Palmsens_127
208,Palmsens,5.0,100,0.6639492217588103,-0.5376497343808962,0.1287170896813458,0,0.060346908,-136.369,0.240486,131.427776,0.180139092,Blue,Circle,8,0.7,128,Palmsens_128
209,Palmsens,5.0,100,0.8937682869502502,-0.2735032568566004,0.1286737505308114,0,0.060346908,-136.622,0.240486,131.502936,0.180139092,Blue,Circle,8,0.7,129,Palmsens_129
210,Palmsens,5.0,100,0.6623734393652185,-0.4330372826913536,0.0365597840164237,0,0.060346908,-136.754,0.250494,132.179336,0.190147092,Blue,Circle,8,0.7,130,Palmsens_130
211,Palmsens,5.0,100,1.2381978799404874,-0.6731096383881378,0.2267315030065984,0,0.040331348,-111.117064,0.240486,103.780032,0.200154652,Blue,Circle,8,0.7,131,Palmsens_131
212,Palmsens,5.0,100,1.3580634046124684,-0.6890734932546245,0.2267465291951128,0,0.040331348,-111.417688,0.240486,103.582752,0.200154652,Blue,Circle,8,0.7,132,Palmsens_132
213,Palmsens,5.0,100,0.7961588024218714,-0.7873044118456001,0.2266671751162702,0,0.040331348,-112.150456,0.240486,103.601536,0.200154652,Blue,Circle,8,0.7,133,Palmsens_133
214,Palmsens,5.0,100,0.8027986681141106,-0.1886839440222583,0.226612282064112,0,0.040331348,-112.281976,0.240486,103.780032,0.200154652,Blue,Circle,8,0.7,134,Palmsens_134
215,Palmsens,5.0,100,1.087179997656528,-0.6385325572945724,0.2265861851141059,0,0.040331348,-112.36652,0.240486,103.855184,0.200154652,Blue,Circle,8,0.7,135,Palmsens_135
216,Palmsens,5.0,100,1.590274189288428,-0.3321605171798799,0.2265777886382125,0,0.040331348,-112.469864,0.240486,103.845792,0.200154652,Blue,Circle,8,0.7,136,Palmsens_136
217,Palmsens,5.0,100,1.2859037085764315,-0.6935144812307346,0.2265200827059757,0,0.040331348,-112.714112,0.240486,103.986704,0.200154652,Blue,Circle,8,0.7,137,Palmsens_137
218,Palmsens,5.0,100,0.8382698551231644,-0.6010723025504334,0.2709513258612874,0,0.03032357,-113.212016,0.240486,104.090048,0.21016243,Blue,Circle,8,0.7,138,Palmsens_138
219,Palmsens,5.0,100,0.7227424747318152,-0.1668509915251789,0.27089542244754,0,0.03032357,-113.5878,0.240486,104.1652,0.21016243,Blue,Circle,8,0.7,139,Palmsens_139
220,Palmsens,5.0,100,0.9544762088601776,-0.7465816042334619,0.2708936191103042,0,0.03032357,-113.456272,0.240486,104.23096,0.21016243,Blue,Circle,8,0.7,140,Palmsens_140
221,Palmsens,5.0,100,1.5849523983561826,-0.7193939403612787,0.5396821231518998,0,0.03032357,-134.828,0.210463,125.105344,0.18013943,Blue,Circle,8,0.7,141,Palmsens_141
222,Palmsens,5.0,100,2.2257098108091835,-0.2206658263404862,0.5396968111814251,0,0.03032357,-135.345,0.210463,124.81412,0.18013943,Blue,Circle,8,0.7,142,Palmsens_142
223,Palmsens,5.0,100,2.021093528131221,-0.0666702776939323,0.5396786208254039,0,0.03032357,-135.608,0.210463,124.776528,0.18013943,Blue,Circle,8,0.7,143,Palmsens_143
224,Palmsens,5.0,100,2.146676941982932,-1.013280055477097,0.5396399664287682,0,0.03032357,-135.73,0.210463,124.889264,0.18013943,Blue,Circle,8,0.7,144,Palmsens_144
225,Palmsens,5.0,100,1.3293792575246652,-0.4564928236917652,0.5396227575587276,0,0.03032357,-135.749,0.210463,124.955024,0.18013943,Blue,Circle,8,0.7,145,Palmsens_145
226,Palmsens,5.0,100,1.6487167382337853,-0.5587552537255269,0.5396144815802223,0,0.03032357,-135.702,0.210463,125.0114,0.18013943,Blue,Circle,8,0.7,146,Palmsens_146
227,Palmsens,5.0,100,1.894795612413688,-0.3936773603143051,0.5396168760573118,0,0.03032357,-135.636,0.210463,125.030184,0.18013943,Blue,Circle,8,0.7,147,Palmsens_147
228,Palmsens,5.0,100,2.177690864034716,-0.6474587656886736,0.5396258357008672,0,0.03032357,-135.655,0.210463,124.983208,0.18013943,Blue,Circle,8,0.7,148,Palmsens_148
229,Palmsens,5.0,100,1.610708367218553,-0.635980694954732,0.5396310067852128,0,0.03032357,-135.711,0.210463,124.93624,0.18013943,Blue,Circle,8,0.7,149,Palmsens_149
230,Palmsens,5.0,100,2.354841808079806,-0.5687202332191477,0.5395542581325977,0,0.03032357,-135.843,0.210463,125.20868,0.18013943,Blue,Circle,8,0.7,150,Palmsens_150
281,Palmsens,10.0,100,1.089436253421061,0.2369915230134995,0.1970723028166432,0,0.010308012,-260.976,0.27051,248.842,0.260201988,Blue,Circle,8,0.7,151,Palmsens_151
282,Palmsens,10.0,100,0.4479513777499366,-0.0903845968208397,0.1969355857044302,0,0.010308012,-261.45,0.27051,249.222,0.260201988,Blue,Circle,8,0.7,152,Palmsens_152
283,Palmsens,10.0,100,1.0339765805867145,0.0137851699551837,0.1969602436698983,0,0.010308012,-261.64,0.27051,249.032,0.260201988,Blue,Circle,8,0.7,153,Palmsens_153
284,Palmsens,10.0,100,0.7591026625713055,0.0329506531956656,0.1968334812935969,0,0.010308012,-262.019,0.27051,249.411,0.260201988,Blue,Circle,8,0.7,154,Palmsens_154
285,Palmsens,10.0,100,1.5149044940418657,0.2148442402587418,0.1967188157779602,0,0.010308012,-262.493,0.27051,249.696,0.260201988,Blue,Circle,8,0.7,155,Palmsens_155
286,Palmsens,10.0,100,1.2170469950363638,0.0684553993586395,0.1967381586623411,0,0.010308012,-262.304,0.27051,249.696,0.260201988,Blue,Circle,8,0.7,156,Palmsens_156
287,Palmsens,10.0,100,1.0327614126620244,0.5508271876875449,0.1966652220930346,0,0.010308012,-262.588,0.27051,249.885,0.260201988,Blue,Circle,8,0.7,157,Palmsens_157
288,Palmsens,10.0,100,1.5406619945475888,-0.213172460540491,0.1965675252149561,0,0.010308012,-262.683,0.27051,250.264,0.260201988,Blue,Circle,8,0.7,158,Palmsens_158
289,Palmsens,10.0,100,0.4030966289247107,0.2933782708798236,0.1963869370316598,0,0.010308012,-263.157,0.27051,250.833,0.260201988,Blue,Circle,8,0.7,159,Palmsens_159
290,Palmsens,10.0,100,1.2978710846859782,0.163441122003736,0.1960821928409538,0,0.010308012,-264.2,0.27051,251.686,0.260201988,Blue,Circle,8,0.7,160,Palmsens_160
291,Palmsens,10.0,100,0.8365475570666915,0.2978214635764585,0.2463642908379111,0,-0.039730884,-230.585,0.290525,216.409,0.330255884,Blue,Circle,8,0.7,161,Palmsens_161
292,Palmsens,10.0,100,1.2693617930225427,-0.1471462170583762,0.2463254620241662,0,-0.039730884,-230.538,0.290525,216.597,0.330255884,Blue,Circle,8,0.7,162,Palmsens_162
293,Palmsens,10.0,100,1.3575840073895546,-0.1214048223353057,0.2462986086132619,0,-0.039730884,-230.501,0.290525,216.729,0.330255884,Blue,Circle,8,0.7,163,Palmsens_163
294,Palmsens,10.0,100,1.017146230417444,0.1205640331789589,0.2463645775169822,0,-0.039730884,-230.369,0.290525,216.503,0.330255884,Blue,Circle,8,0.7,164,Palmsens_164
295,Palmsens,10.0,100,1.64508268639118,0.1198911802991331,0.2463977355110304,0,-0.039730884,-229.918,0.290525,216.559,0.330255884,Blue,Circle,8,0.7,165,Palmsens_165
296,Palmsens,10.0,100,0.7229523662219995,-0.0962336003027179,0.2464592148701621,0,-0.039730884,-229.721,0.290525,216.381,0.330255884,Blue,Circle,8,0.7,166,Palmsens_166
297,Palmsens,10.0,100,0.5084456289719603,0.3118880520836622,0.2464888232293224,0,-0.039730884,-229.815,0.290525,216.212,0.330255884,Blue,Circle,8,0.7,167,Palmsens_167
298,Palmsens,10.0,100,0.8830044152752312,-0.6885522663028212,0.246430690996557,0,-0.039730884,-230.256,0.290525,216.268,0.330255884,Blue,Circle,8,0.7,168,Palmsens_168
299,Palmsens,10.0,100,1.6916922425773584,-0.2098138864815318,0.2463018111637737,0,-0.039730884,-230.726,0.290525,216.616,0.330255884,Blue,Circle,8,0.7,169,Palmsens_169
300,Palmsens,10.0,100,1.0542299842927556,0.0782471407629286,0.2461334160222203,0,-0.039730884,-231.412,0.290525,217.039,0.330255884,Blue,Circle,8,0.7,170,Palmsens_170
301,Palmsens,10.0,100,0.4400892175366786,0.1422310025132619,0.0146823358924099,0,0.010308012,-256.142,0.290525,244.564,0.280216988,Blue,Circle,8,0.7,171,Palmsens_171
302,Palmsens,10.0,100,0.8044168499917952,0.0202499227277753,0.0146159754936768,0,0.010308012,-256.237,0.290525,244.808,0.280216988,Blue,Circle,8,0.7,172,Palmsens_172
303,Palmsens,10.0,100,0.2403472348388902,-0.0902325498391138,0.014602744535731,0,0.010308012,-256.237,0.290525,244.865,0.280216988,Blue,Circle,8,0.7,173,Palmsens_173
304,Palmsens,10.0,100,0.6251093037590014,0.3197246197398935,0.014616436951255,0,0.010308012,-255.763,0.290525,245.015,0.280216988,Blue,Circle,8,0.7,174,Palmsens_174
305,Palmsens,10.0,100,0.5118705113112076,-0.1484731175016542,0.0145441730216512,0,0.010308012,-256.426,0.290525,245.034,0.280216988,Blue,Circle,8,0.7,175,Palmsens_175
306,Palmsens,10.0,100,0.6259171465685363,-0.0769206286970732,0.0146375098199844,0,0.010308012,-256.047,0.290525,244.799,0.280216988,Blue,Circle,8,0.7,176,Palmsens_176
307,Palmsens,10.0,100,0.1582458200369106,-0.1509347134162878,0.0146990193817687,0,0.010308012,-255.573,0.290525,244.743,0.280216988,Blue,Circle,8,0.7,177,Palmsens_177
308,Palmsens,10.0,100,0.545194782454389,0.1211249365621632,0.0146281746976453,0,0.010308012,-256.331,0.290525,244.714,0.280216988,Blue,Circle,8,0.7,178,Palmsens_178
309,Palmsens,10.0,100,0.593637560103034,0.2562937626437385,0.0145659924961583,0,0.010308012,-256.426,0.290525,244.94,0.280216988,Blue,Circle,8,0.7,179,Palmsens_179
310,Palmsens,10.0,100,0.4896517456278416,0.320545933847614,0.0144123332594521,0,0.010308012,-257.374,0.290525,245.184,0.280216988,Blue,Circle,8,0.7,180,Palmsens_180
311,Palmsens,10.0,100,0.9205558250342574,-0.0676560570171717,0.2035432706207516,0,-0.029723104,-224.432,0.290525,211.862,0.320248104,Blue,Circle,8,0.7,181,Palmsens_181
312,Palmsens,10.0,100,1.5380558221849168,0.144431983908477,0.203506652363454,0,-0.029723104,-224.47,0.290525,212.003,0.320248104,Blue,Circle,8,0.7,182,Palmsens_182
313,Palmsens,10.0,100,0.4443261793349,0.0158321626285627,0.2035293846067522,0,-0.029723104,-224.545,0.290525,211.872,0.320248104,Blue,Circle,8,0.7,183,Palmsens_183
314,Palmsens,10.0,100,0.9251540519422496,-0.1070085428601755,0.2035020891473429,0,-0.029723104,-224.535,0.290525,211.994,0.320248104,Blue,Circle,8,0.7,184,Palmsens_184
315,Palmsens,10.0,100,0.8577662197472691,0.0594560559582965,0.2035150963041608,0,-0.029723104,-224.451,0.290525,211.975,0.320248104,Blue,Circle,8,0.7,185,Palmsens_185
316,Palmsens,10.0,100,0.8751480354301183,-0.1588192371983153,0.1590921114550001,0,-0.019715326,-223.511,0.290525,212.031,0.3102403259999999,Blue,Circle,8,0.7,186,Palmsens_186
317,Palmsens,10.0,100,1.283230408461192,0.2971436686199031,0.1590050912697093,0,-0.019715326,-223.699,0.290525,212.323,0.3102403259999999,Blue,Circle,8,0.7,187,Palmsens_187
318,Palmsens,10.0,100,1.1580534565913043,0.1448668543394141,0.2032531476477686,0,-0.029723104,-225.221,0.290525,212.764,0.320248104,Blue,Circle,8,0.7,188,Palmsens_188
319,Palmsens,10.0,100,0.7968357826019441,0.0424863830560876,0.2030756741548472,0,-0.029723104,-225.719,0.290525,213.309,0.320248104,Blue,Circle,8,0.7,189,Palmsens_189
320,Palmsens,10.0,100,0.9563623954218742,-0.3175336718686505,0.2028947906576162,0,-0.029723104,-226.273,0.290525,213.844,0.320248104,Blue,Circle,8,0.7,190,Palmsens_190
321,Palmsens,10.0,100,1.4549475865395372,0.2569303874853298,0.4206120020938061,0,-0.019715326,-260.408,0.260502,257.374,0.280217326,Blue,Circle,8,0.7,191,Palmsens_191
322,Palmsens,10.0,100,2.023251280718928,-0.1771937893921793,0.4204497334005941,0,-0.019715326,-262.209,0.260502,257.279,0.280217326,Blue,Circle,8,0.7,192,Palmsens_192
323,Palmsens,10.0,100,1.650756864048735,-0.1019799345853499,0.4202742281763157,0,-0.019715326,-263.062,0.260502,257.659,0.280217326,Blue,Circle,8,0.7,193,Palmsens_193
324,Palmsens,10.0,100,1.7074759997570348,0.0860176311906221,0.4200744268874041,0,-0.019715326,-263.726,0.260502,258.227,0.280217326,Blue,Circle,8,0.7,194,Palmsens_194
325,Palmsens,10.0,100,1.345623049663489,-0.1972975945071826,0.419954780756053,0,-0.019715326,-263.82,0.260502,258.701,0.280217326,Blue,Circle,8,0.7,195,Palmsens_195
326,Palmsens,10.0,100,1.5612698481281542,-0.3143601073987565,0.4197865215554907,0,-0.019715326,-264.389,0.260502,259.175,0.280217326,Blue,Circle,8,0.7,196,Palmsens_196
327,Palmsens,10.0,100,1.419903508911849,0.1437045389430471,0.4197009215380772,0,-0.019715326,-264.579,0.260502,259.46,0.280217326,Blue,Circle,8,0.7,197,Palmsens_197
328,Palmsens,10.0,100,1.4201412399360869,-0.0262713275418282,0.419596210758352,0,-0.019715326,-264.958,0.260502,259.744,0.280217326,Blue,Circle,8,0.7,198,Palmsens_198
329,Palmsens,10.0,100,1.6482393936467434,-0.0672087623178875,0.419488893609735,0,-0.019715326,-265.147,0.260502,260.123,0.280217326,Blue,Circle,8,0.7,199,Palmsens_199
330,Palmsens,10.0,100,1.4291135859037098,-0.1923107727590738,0.419488893609735,0,-0.019715326,-265.147,0.260502,260.123,0.280217326,Blue,Circle,8,0.7,200,Palmsens_200
371,Palmsens,20.0,100,1.90022423167171,0.7785523344357452,0.5739793105779505,0,-0.09977756,-485.93,0.310541,443.556,0.41031856,Blue,Circle,8,0.7,201,Palmsens_201
372,Palmsens,20.0,100,2.7250392671519057,0.9835309698631046,0.5731328088444986,0,-0.09977756,-485.172,0.310541,447.537,0.41031856,Blue,Circle,8,0.7,202,Palmsens_202
373,Palmsens,20.0,100,1.8484667133647696,0.6653532647805007,0.5727753645843978,0,-0.09977756,-484.793,0.310541,449.244,0.41031856,Blue,Circle,8,0.7,203,Palmsens_203
374,Palmsens,20.0,100,2.269702026248668,0.9641563343075268,0.5724071743161582,0,-0.09977756,-486.025,0.310541,450.287,0.41031856,Blue,Circle,8,0.7,204,Palmsens_204
375,Palmsens,20.0,100,2.160466595384088,0.7464559466954233,0.5720084653538658,0,-0.09977756,-485.836,0.310541,452.088,0.41031856,Blue,Circle,8,0.7,205,Palmsens_205
376,Palmsens,20.0,100,1.6600274994435202,0.8392333194339834,0.5718686985685673,0,-0.09977756,-485.267,0.310541,452.941,0.41031856,Blue,Circle,8,0.7,206,Palmsens_206
377,Palmsens,20.0,100,2.198515444990333,0.943408447060481,0.572000100599693,0,-0.09977756,-484.414,0.310541,452.751,0.41031856,Blue,Circle,8,0.7,207,Palmsens_207
378,Palmsens,20.0,100,1.4639480089240755,1.3659333729141914,0.5718784211824095,0,-0.09977756,-485.172,0.310541,452.941,0.41031856,Blue,Circle,8,0.7,208,Palmsens_208
379,Palmsens,20.0,100,1.947460421603188,0.5095141371276857,0.5715801178103908,0,-0.09977756,-485.077,0.310541,454.268,0.41031856,Blue,Circle,8,0.7,209,Palmsens_209
380,Palmsens,20.0,100,2.3682122411781923,0.8919438786783085,0.5715650801154613,0,-0.09977756,-484.793,0.310541,454.458,0.41031856,Blue,Circle,8,0.7,210,Palmsens_210
381,Palmsens,20.0,100,0.0031551737861909,1.2718543921229584,-0.0731878713988249,0,-0.079762,-492.282,0.370588,468.772,0.45035,Blue,Circle,8,0.7,211,Palmsens_211
382,Palmsens,20.0,100,0.2029527656777221,0.921725375166762,-0.0740636707525692,0,-0.079762,-491.808,0.370588,472.754,0.45035,Blue,Circle,8,0.7,212,Palmsens_212
383,Palmsens,20.0,100,0.457785119012345,1.04095982235143,-0.0746329108189431,0,-0.079762,-491.997,0.370588,475.123,0.45035,Blue,Circle,8,0.7,213,Palmsens_213
384,Palmsens,20.0,100,0.5394388109286545,0.7885976341147993,-0.1672055093446129,0,-0.079762,-491.997,0.380595,477.873,0.460357,Blue,Circle,8,0.7,214,Palmsens_214
385,Palmsens,20.0,100,-0.3321691524407135,1.0751273513905482,-0.1677109623725627,0,-0.079762,-492.851,0.380595,479.674,0.460357,Blue,Circle,8,0.7,215,Palmsens_215
386,Palmsens,20.0,100,0.0022613422541629,0.9230113535759814,-0.1679289808082553,0,-0.079762,-492.187,0.380595,480.906,0.460357,Blue,Circle,8,0.7,216,Palmsens_216
387,Palmsens,20.0,100,-0.3326118736927451,1.8045243309410364,-0.1681025550899048,0,-0.079762,-492.377,0.380595,481.57,0.460357,Blue,Circle,8,0.7,217,Palmsens_217
388,Palmsens,20.0,100,-0.0091394751817121,0.8951923255294919,-0.1681420186282331,0,-0.079762,-491.903,0.380595,481.949,0.460357,Blue,Circle,8,0.7,218,Palmsens_218
389,Palmsens,20.0,100,0.1161340119992529,0.7213996029165899,-0.1681884960682084,0,-0.079762,-491.713,0.380595,482.233,0.460357,Blue,Circle,8,0.7,219,Palmsens_219
390,Palmsens,20.0,100,0.5344669968086884,1.0482586040913715,-0.1683322270820683,0,-0.079762,-492.471,0.380595,482.518,0.460357,Blue,Circle,8,0.7,220,Palmsens_220
