ox_voltage,ox_current,red_voltage,red_current,peak_separation,scan_rate,file_path,success,device,concentration_str,concentration
0.060346908,-128.703392,0.230479,122.954016,0.17013209199999998,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E1_scan_02.csv,True,Palmsens,5mM,5.0
0.060346908,-129.276464,0.230479,122.822496,0.17013209199999998,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E1_scan_03.csv,True,Palmsens,5mM,5.0
0.060346908,-129.661624,0.240486,123.123112,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E1_scan_04.csv,True,Palmsens,5mM,5.0
0.060346908,-129.952848,0.240486,123.329792,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E1_scan_05.csv,True,Palmsens,5mM,5.0
0.060346908,-129.774352,0.230479,123.226464,0.17013209199999998,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E1_scan_06.csv,True,Palmsens,5mM,5.0
0.060346908,-129.680424,0.230479,122.766128,0.17013209199999998,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E1_scan_07.csv,True,Palmsens,5mM,5.0
0.060346908,-129.558288,0.230479,122.916448,0.17013209199999998,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E1_scan_08.csv,True,Palmsens,5mM,5.0
0.060346908,-129.407984,0.240486,123.160696,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E1_scan_09.csv,True,Palmsens,5mM,5.0
0.060346908,-129.332824,0.240486,123.348576,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E1_scan_10.csv,True,Palmsens,5mM,5.0
0.060346908,-129.370392,0.240486,123.376768,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E1_scan_11.csv,True,Palmsens,5mM,5.0
0.03032357,-118.529256,0.240486,110.590976,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E2_scan_02.csv,True,Palmsens,5mM,5.0
0.03032357,-119.02716,0.240486,110.600368,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E2_scan_03.csv,True,Palmsens,5mM,5.0
0.03032357,-119.337168,0.240486,110.628552,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E2_scan_04.csv,True,Palmsens,5mM,5.0
0.03032357,-119.449904,0.240486,110.741288,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E2_scan_05.csv,True,Palmsens,5mM,5.0
0.03032357,-119.074128,0.240486,110.76008,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E2_scan_06.csv,True,Palmsens,5mM,5.0
0.03032357,-119.15868,0.240486,110.28096,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E2_scan_07.csv,True,Palmsens,5mM,5.0
0.03032357,-119.130496,0.240486,110.196416,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E2_scan_08.csv,True,Palmsens,5mM,5.0
0.03032357,-118.839272,0.240486,110.093072,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E2_scan_09.csv,True,Palmsens,5mM,5.0
0.03032357,-118.74532,0.240486,110.027312,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E2_scan_10.csv,True,Palmsens,5mM,5.0
0.03032357,-118.801688,0.240486,110.046104,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E2_scan_11.csv,True,Palmsens,5mM,5.0
0.060346908,-134.856,0.240486,131.31504,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E3_scan_02.csv,True,Palmsens,5mM,5.0
0.060346908,-135.354,0.240486,131.25868,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E3_scan_03.csv,True,Palmsens,5mM,5.0
0.060346908,-135.824,0.240486,131.305656,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E3_scan_04.csv,True,Palmsens,5mM,5.0
0.060346908,-135.984,0.240486,131.540504,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E3_scan_05.csv,True,Palmsens,5mM,5.0
0.050339128,-136.275,0.240486,131.502936,0.19014687200000002,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E3_scan_06.csv,True,Palmsens,5mM,5.0
0.060346908,-136.049,0.240486,131.174136,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E3_scan_07.csv,True,Palmsens,5mM,5.0
0.060346908,-136.247,0.240486,131.45596,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E3_scan_08.csv,True,Palmsens,5mM,5.0
0.060346908,-136.369,0.240486,131.427776,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E3_scan_09.csv,True,Palmsens,5mM,5.0
0.060346908,-136.622,0.240486,131.502936,0.180139092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E3_scan_10.csv,True,Palmsens,5mM,5.0
0.060346908,-136.754,0.250494,132.179336,0.190147092,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E3_scan_11.csv,True,Palmsens,5mM,5.0
0.040331348,-111.117064,0.240486,103.780032,0.200154652,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E4_scan_02.csv,True,Palmsens,5mM,5.0
0.040331348,-111.417688,0.240486,103.582752,0.200154652,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E4_scan_03.csv,True,Palmsens,5mM,5.0
0.040331348,-112.150456,0.240486,103.601536,0.200154652,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E4_scan_04.csv,True,Palmsens,5mM,5.0
0.040331348,-112.281976,0.240486,103.780032,0.200154652,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E4_scan_05.csv,True,Palmsens,5mM,5.0
0.040331348,-112.36652,0.240486,103.855184,0.200154652,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E4_scan_06.csv,True,Palmsens,5mM,5.0
0.040331348,-112.469864,0.240486,103.845792,0.200154652,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E4_scan_07.csv,True,Palmsens,5mM,5.0
0.040331348,-112.714112,0.240486,103.986704,0.200154652,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E4_scan_08.csv,True,Palmsens,5mM,5.0
0.03032357,-113.212016,0.240486,104.090048,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E4_scan_09.csv,True,Palmsens,5mM,5.0
0.03032357,-113.5878,0.240486,104.1652,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E4_scan_10.csv,True,Palmsens,5mM,5.0
0.03032357,-113.456272,0.240486,104.23096,0.21016243,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E4_scan_11.csv,True,Palmsens,5mM,5.0
0.03032357,-134.828,0.210463,125.105344,0.18013943000000002,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E5_scan_02.csv,True,Palmsens,5mM,5.0
0.03032357,-135.345,0.210463,124.81412,0.18013943000000002,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E5_scan_03.csv,True,Palmsens,5mM,5.0
0.03032357,-135.608,0.210463,124.776528,0.18013943000000002,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E5_scan_04.csv,True,Palmsens,5mM,5.0
0.03032357,-135.73,0.210463,124.889264,0.18013943000000002,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E5_scan_05.csv,True,Palmsens,5mM,5.0
0.03032357,-135.749,0.210463,124.955024,0.18013943000000002,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E5_scan_06.csv,True,Palmsens,5mM,5.0
0.03032357,-135.702,0.210463,125.0114,0.18013943000000002,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E5_scan_07.csv,True,Palmsens,5mM,5.0
0.03032357,-135.636,0.210463,125.030184,0.18013943000000002,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E5_scan_08.csv,True,Palmsens,5mM,5.0
0.03032357,-135.655,0.210463,124.983208,0.18013943000000002,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E5_scan_09.csv,True,Palmsens,5mM,5.0
0.03032357,-135.711,0.210463,124.93624,0.18013943000000002,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E5_scan_10.csv,True,Palmsens,5mM,5.0
0.03032357,-135.843,0.210463,125.20868,0.18013943000000002,100,Test_data/Palmsens/Palmsens_5mM/Palmsens_5mM_CV_100mVpS_E5_scan_11.csv,True,Palmsens,5mM,5.0
0.0482,-143.75,0.2278,142.53,0.1796,100,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_100mVpS_E1_scan_02.csv,True,STM32,5mM,5.0
0.0482,-146.41,0.2278,141.51,0.1796,100,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_100mVpS_E1_scan_03.csv,True,STM32,5mM,5.0
0.0482,-147.24,0.2278,141.07,0.1796,100,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_100mVpS_E1_scan_04.csv,True,STM32,5mM,5.0
0.0482,-147.66,0.2278,140.57,0.1796,100,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_100mVpS_E1_scan_05.csv,True,STM32,5mM,5.0
0.0482,-148.1,0.2278,140.51,0.1796,100,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_100mVpS_E1_scan_06.csv,True,STM32,5mM,5.0
0.0482,-148.37,0.2278,141.35,0.1796,100,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_100mVpS_E1_scan_07.csv,True,STM32,5mM,5.0
0.0482,-149.48000000000002,0.2278,140.94,0.1796,100,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_100mVpS_E1_scan_08.csv,True,STM32,5mM,5.0
0.0482,-149.26,0.2278,141.61999999999998,0.1796,100,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_100mVpS_E1_scan_09.csv,True,STM32,5mM,5.0
0.0482,-149.5,0.2278,141.57,0.1796,100,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_100mVpS_E1_scan_10.csv,True,STM32,5mM,5.0
0.0482,-150.1,0.2278,141.43,0.1796,100,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_100mVpS_E1_scan_11.csv,True,STM32,5mM,5.0
0.0287,-208.2,0.2479,207.8,0.2192,200,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_200mVpS_E1_scan_02.csv,True,STM32,5mM,5.0
0.0287,-209.52,0.2479,206.53,0.2192,200,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_200mVpS_E1_scan_03.csv,True,STM32,5mM,5.0
0.0287,-210.72,0.2479,206.5,0.2192,200,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_200mVpS_E1_scan_04.csv,True,STM32,5mM,5.0
0.0287,-210.6,0.2479,206.73,0.2192,200,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_200mVpS_E1_scan_05.csv,True,STM32,5mM,5.0
0.0287,-210.89,0.2479,206.53,0.2192,200,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_200mVpS_E1_scan_06.csv,True,STM32,5mM,5.0
0.0287,-210.69,0.2479,206.77,0.2192,200,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_200mVpS_E1_scan_07.csv,True,STM32,5mM,5.0
0.0287,-212.03,0.2479,206.13,0.2192,200,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_200mVpS_E1_scan_08.csv,True,STM32,5mM,5.0
0.0287,-211.31,0.2479,206.67,0.2192,200,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_200mVpS_E1_scan_09.csv,True,STM32,5mM,5.0
0.0287,-212.5,0.2479,206.35,0.2192,200,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_200mVpS_E1_scan_10.csv,True,STM32,5mM,5.0
0.0287,-213.73,0.2479,207.53,0.2192,200,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_200mVpS_E1_scan_11.csv,True,STM32,5mM,5.0
0.0683,-5.9522,0.1779,4.9245,0.1096,20,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_20mVpS_E1_scan_02.csv,True,STM32,5mM,5.0
0.0683,-5.9749,0.1779,4.9406,0.1096,20,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_20mVpS_E1_scan_03.csv,True,STM32,5mM,5.0
0.0683,-6.1248000000000005,0.1779,4.986,0.1096,20,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_20mVpS_E1_scan_04.csv,True,STM32,5mM,5.0
0.0683,-6.1083,0.1882,5.101999999999999,0.1199,20,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_20mVpS_E1_scan_05.csv,True,STM32,5mM,5.0
0.0683,-5.866899999999999,0.1882,5.1114,0.1199,20,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_20mVpS_E1_scan_06.csv,True,STM32,5mM,5.0
0.0683,-6.055700000000001,0.1779,4.881,0.1096,20,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_20mVpS_E1_scan_07.csv,True,STM32,5mM,5.0
0.0683,-6.0395,0.1882,5.1406,0.1199,20,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_20mVpS_E1_scan_08.csv,True,STM32,5mM,5.0
0.0683,-6.034199999999999,0.1882,5.2296,0.1199,20,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_20mVpS_E1_scan_09.csv,True,STM32,5mM,5.0
0.0786,-6.0954,0.1882,5.3088,0.1096,20,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_20mVpS_E1_scan_10.csv,True,STM32,5mM,5.0
0.0786,-6.0899,0.1882,5.3887,0.1096,20,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_20mVpS_E1_scan_11.csv,True,STM32,5mM,5.0
-0.0011,-292.66,0.2881,296.41,0.2892,400,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_400mVpS_E1_scan_02.csv,True,STM32,5mM,5.0
-0.0011,-294.90000000000003,0.2778,293.71,0.2789,400,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_400mVpS_E1_scan_03.csv,True,STM32,5mM,5.0
-0.0115,-297.6,0.2778,293.55,0.2893,400,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_400mVpS_E1_scan_04.csv,True,STM32,5mM,5.0
-0.0115,-299.81,0.2778,294.5,0.2893,400,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_400mVpS_E1_scan_05.csv,True,STM32,5mM,5.0
-0.0115,-300.77,0.2778,295.14,0.2893,400,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_400mVpS_E1_scan_06.csv,True,STM32,5mM,5.0
-0.0115,-301.18,0.2778,295.42,0.2893,400,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_400mVpS_E1_scan_07.csv,True,STM32,5mM,5.0
-0.0115,-302.19,0.2778,295.65,0.2893,400,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_400mVpS_E1_scan_08.csv,True,STM32,5mM,5.0
-0.0115,-303.48,0.2778,296.97,0.2893,400,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_400mVpS_E1_scan_09.csv,True,STM32,5mM,5.0
-0.0115,-304.23,0.2778,295.96,0.2893,400,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_400mVpS_E1_scan_10.csv,True,STM32,5mM,5.0
-0.0115,-304.48999999999995,0.2778,296.97,0.2893,400,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_400mVpS_E1_scan_11.csv,True,STM32,5mM,5.0
0.0585,-9.8024,0.2083,9.2635,0.14980000000000002,50,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_50mVpS_E1_scan_02.csv,True,STM32,5mM,5.0
0.0585,-9.8524,0.2083,9.2462,0.14980000000000002,50,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_50mVpS_E1_scan_03.csv,True,STM32,5mM,5.0
0.0585,-9.8717,0.2083,9.265,0.14980000000000002,50,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_50mVpS_E1_scan_04.csv,True,STM32,5mM,5.0
0.0585,-9.8914,0.2083,9.3055,0.14980000000000002,50,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_50mVpS_E1_scan_05.csv,True,STM32,5mM,5.0
0.0585,-9.9195,0.198,9.2097,0.1395,50,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_50mVpS_E1_scan_06.csv,True,STM32,5mM,5.0
0.0585,-9.9039,0.2083,9.2805,0.14980000000000002,50,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_50mVpS_E1_scan_07.csv,True,STM32,5mM,5.0
0.0585,-9.7749,0.198,9.2077,0.1395,50,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_50mVpS_E1_scan_08.csv,True,STM32,5mM,5.0
0.0585,-9.7486,0.2083,9.231,0.14980000000000002,50,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_50mVpS_E1_scan_09.csv,True,STM32,5mM,5.0
0.0585,-9.8648,0.2083,9.229,0.14980000000000002,50,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_50mVpS_E1_scan_10.csv,True,STM32,5mM,5.0
0.0585,-9.9517,0.2083,9.306,0.14980000000000002,50,Test_data/Stm32/Pipot_5mM/Pipot_Ferro-5mM_50mVpS_E1_scan_11.csv,True,STM32,5mM,5.0
