Sample_ID,Device,Mean_Concentration_mM,Difference_mM,Actual_Concentration_mM,Predicted_Concentration_mM,Scan_Rate_mVs
1,Palmsens,0.2622581668291959,-0.4754836663416082,0.5,0.024516333658391787,100
2,Palmsens,0.2625304710341201,-0.47493905793175983,0.5,0.025060942068240166,100
3,Palmsens,0.2628545672866265,-0.47429086542674703,0.5,0.025709134573252967,100
4,Palmsens,0.26313181226281035,-0.4737363754743793,0.5,0.0262636245256207,100
5,Palmsens,0.2633412155579391,-0.4733175688841218,0.5,0.026682431115878202,100
6,Palmsens,0.2634885161411544,-0.47302296771769115,0.5,0.026977032282308855,100
7,Palmsens,0.263656965216414,-0.47268606956717196,0.5,0.027313930432828037,100
8,Palmsens,0.26378609256183605,-0.4724278148763279,0.5,0.0275721851236721,100
9,Palmsens,0.2638272645905064,-0.47234547081898715,0.5,0.027654529181012855,100
10,Palmsens,0.26396556455536047,-0.47206887088927907,0.5,0.02793112911072093,100
11,Palmsens,0.74679339162395,0.49358678324789995,0.5,0.9935867832479,100
12,Palmsens,0.7469521926012592,0.49390438520251845,0.5,0.9939043852025184,100
13,Palmsens,0.7470810966040471,0.4941621932080942,0.5,0.9941621932080942,100
14,Palmsens,0.7472066068626382,0.49441321372527636,0.5,0.9944132137252764,100
15,Palmsens,0.7473300774738822,0.4946601549477645,0.5,0.9946601549477645,100
16,Palmsens,0.7474253509561097,0.49485070191221947,0.5,0.9948507019122195,100
17,Palmsens,0.7474956081806239,0.49499121636124777,0.5,0.9949912163612478,100
18,Palmsens,0.747551303342203,0.495102606684406,0.5,0.995102606684406,100
19,Palmsens,0.7476135222832001,0.4952270445664002,0.5,0.9952270445664002,100
20,Palmsens,0.7476280836001923,0.49525616720038457,0.5,0.9952561672003846,100
21,Palmsens,0.5887057415902248,0.17741148318044964,0.5,0.6774114831804496,100
22,Palmsens,0.5889742160655471,0.17794843213109424,0.5,0.6779484321310942,100
23,Palmsens,0.5891114244363354,0.1782228488726707,0.5,0.6782228488726707,100
24,Palmsens,0.5893114567508251,0.17862291350165016,0.5,0.6786229135016502,100
25,Palmsens,0.589432073881071,0.178864147762142,0.5,0.678864147762142,100
26,Palmsens,0.5895231959252412,0.17904639185048232,0.5,0.6790463918504823,100
27,Palmsens,0.589557167739529,0.17911433547905808,0.5,0.6791143354790581,100
28,Palmsens,0.5896540072154348,0.17930801443086963,0.5,0.6793080144308696,100
29,Palmsens,0.5896806429085393,0.17936128581707855,0.5,0.6793612858170786,100
30,Palmsens,0.5897114757097528,0.1794229514195056,0.5,0.6794229514195056,100
31,Palmsens,0.7453666699779147,0.49073333995582935,0.5,0.9907333399558294,100
32,Palmsens,0.7455651744828096,0.49113034896561913,0.5,0.9911303489656191,100
33,Palmsens,0.7457093965203829,0.49141879304076586,0.5,0.9914187930407659,100
34,Palmsens,0.7458578851113509,0.49171577022270174,0.5,0.9917157702227017,100
35,Palmsens,0.7459323974434531,0.49186479488690615,0.5,0.9918647948869062,100
36,Palmsens,0.7460130611028815,0.4920261222057629,0.5,0.9920261222057629,100
37,Palmsens,0.7460214701164798,0.4920429402329596,0.5,0.9920429402329596,100
38,Palmsens,0.7460369382367897,0.4920738764735795,0.5,0.9920738764735795,100
39,Palmsens,0.746023184473672,0.492046368947344,0.5,0.992046368947344,100
40,Palmsens,0.7460431862079275,0.49208637241585507,0.5,0.9920863724158551,100
41,Palmsens,0.2565398781243369,-0.48692024375132625,0.5,0.013079756248673746,100
42,Palmsens,0.2566932870629053,-0.48661342587418943,0.5,0.013386574125810569,100
43,Palmsens,0.09288817739992439,-0.8142236452001512,0.5,-0.3142236452001512,100
44,Palmsens,0.09291573231822081,-0.8141685353635584,0.5,-0.3141685353635584,100
45,Palmsens,0.09296016326319334,-0.8140796734736133,0.5,-0.3140796734736133,100
46,Palmsens,0.09304934686159427,-0.8139013062768115,0.5,-0.31390130627681145,100
47,Palmsens,0.09316128349760389,-0.8136774330047922,0.5,-0.3136774330047922,100
48,Palmsens,0.09329635087145238,-0.8134072982570952,0.5,-0.31340729825709523,100
49,Palmsens,0.09342758903151793,-0.8131448219369641,0.5,-0.31314482193696414,100
50,Palmsens,0.2574107971087396,-0.4851784057825208,0.5,0.014821594217479195,100
81,Palmsens,0.4933992779437304,-1.0132014441125392,1.0,-0.013201444112539207,100
82,Palmsens,0.4940160981302735,-1.011967803739453,1.0,-0.011967803739453053,100
83,Palmsens,0.49446846440675873,-1.0110630711864825,1.0,-0.011063071186482532,100
84,Palmsens,0.4949871850794554,-1.0100256298410892,1.0,-0.010025629841089234,100
85,Palmsens,0.4955662884250245,-1.008867423149951,1.0,-0.008867423149951037,100
86,Palmsens,0.4141727141883811,-1.1716545716232378,1.0,-0.17165457162323783,100
87,Palmsens,0.414660114987524,-1.170679770024952,1.0,-0.17067977002495205,100
88,Palmsens,0.41476739251695705,-1.170465214966086,1.0,-0.1704652149660859,100
89,Palmsens,0.4150224238803437,-1.1699551522393126,1.0,-0.16995515223931257,100
90,Palmsens,0.4152709802105803,-1.1694580395788394,1.0,-0.16945803957883943,100
91,Palmsens,0.8798890474659196,-0.24022190506816088,1.0,0.7597780949318391,100
92,Palmsens,0.8802087939191612,-0.23958241216167764,1.0,0.7604175878383224,100
93,Palmsens,0.8803570732189332,-0.2392858535621336,1.0,0.7607141464378664,100
94,Palmsens,0.880602932423137,-0.23879413515372594,1.0,0.7612058648462741,100
95,Palmsens,0.8807673936814835,-0.23846521263703302,1.0,0.761534787362967,100
96,Palmsens,0.8807814099473856,-0.23843718010522874,1.0,0.7615628198947713,100
97,Palmsens,0.8808186101627156,-0.23836277967456887,1.0,0.7616372203254311,100
98,Palmsens,0.8807609078560241,-0.23847818428795176,1.0,0.7615218157120482,100
99,Palmsens,0.8806913545158541,-0.23861729096829176,1.0,0.7613827090317082,100
100,Palmsens,0.880587280866286,-0.23882543826742797,1.0,0.761174561732572,100
101,Palmsens,0.8890448669840261,-0.22191026603194786,1.0,0.7780897339680521,100
102,Palmsens,0.8893479153132979,-0.22130416937340414,1.0,0.7786958306265959,100
103,Palmsens,0.8895474046665113,-0.22090519066697745,1.0,0.7790948093330226,100
104,Palmsens,0.8896628176598202,-0.2206743646803595,1.0,0.7793256353196405,100
105,Palmsens,0.8898277901476552,-0.22034441970468954,1.0,0.7796555802953105,100
106,Palmsens,0.8899560928218841,-0.2200878143562317,1.0,0.7799121856437683,100
107,Palmsens,0.8898369597833158,-0.22032608043336843,1.0,0.7796739195666316,100
108,Palmsens,0.8898234665708484,-0.22035306685830314,1.0,0.7796469331416969,100
109,Palmsens,0.8897679329406007,-0.2204641341187985,1.0,0.7795358658812015,100
110,Palmsens,0.8896870397964407,-0.2206259204071186,1.0,0.7793740795928814,100
111,Palmsens,0.874465334965171,-0.25106933006965804,1.0,0.748930669930342,100
112,Palmsens,0.8746669929948276,-0.2506660140103447,1.0,0.7493339859896553,100
113,Palmsens,0.8748476239275536,-0.2503047521448929,1.0,0.7496952478551071,100
114,Palmsens,0.8750099214453622,-0.24998015710927568,1.0,0.7500198428907243,100
115,Palmsens,0.8750978135966045,-0.2498043728067909,1.0,0.7501956271932091,100
116,Palmsens,0.875190552378089,-0.24961889524382208,1.0,0.7503811047561779,100
117,Palmsens,0.8752369237209647,-0.24952615255807054,1.0,0.7504738474419295,100
118,Palmsens,0.8752229089469488,-0.24955418210610247,1.0,0.7504458178938975,100
119,Palmsens,0.8752137382796512,-0.24957252344069758,1.0,0.7504274765593024,100
120,Palmsens,0.8751883940337053,-0.2496232119325894,1.0,0.7503767880674106,100
121,Palmsens,1.2122636701492233,0.42452734029844663,1.0,1.4245273402984466,100
122,Palmsens,1.2124016655125471,0.42480333102509427,1.0,1.4248033310250943,100
123,Palmsens,1.2124949243636944,0.4249898487273889,1.0,1.4249898487273889,100
124,Palmsens,1.2126599056917042,0.42531981138340846,1.0,1.4253198113834085,100
125,Palmsens,1.2128572381924196,0.4257144763848393,1.0,1.4257144763848393,100
126,Palmsens,1.2130799183831007,0.4261598367662014,1.0,1.4261598367662014,100
127,Palmsens,1.2133166133477986,0.4266332266955972,1.0,1.4266332266955972,100
128,Palmsens,1.2135161061450317,0.4270322122900634,1.0,1.4270322122900634,100
129,Palmsens,1.2137409481241166,0.4274818962482332,1.0,1.4274818962482332,100
130,Palmsens,1.2138940730224936,0.42778814604498727,1.0,1.4277881460449873,100
181,Palmsens,4.663563145795283,-0.6728737084094325,5.0,4.3271262915905675,100
182,Palmsens,4.664451875137395,-0.6710962497252098,5.0,4.32890375027479,100
183,Palmsens,4.58356518610986,-0.832869627780279,5.0,4.167130372219721,100
184,Palmsens,4.584220848230474,-0.8315583035390528,5.0,4.168441696460947,100
185,Palmsens,4.6656105803135794,-0.668778839372842,5.0,4.331221160627158,100
186,Palmsens,4.6651054510118115,-0.6697890979763761,5.0,4.330210902023624,100
187,Palmsens,4.665007261719429,-0.6699854765611413,5.0,4.330014523438859,100
188,Palmsens,4.583156450996078,-0.8336870980078448,5.0,4.166312901992155,100
189,Palmsens,4.5831671724608025,-0.833665655078395,5.0,4.166334344921605,100
190,Palmsens,4.583252894554855,-0.8334942108902901,5.0,4.16650578910971,100
191,Palmsens,5.0469892628106425,0.09397852562128417,5.0,5.093978525621284,100
192,Palmsens,5.047853664398241,0.09570732879648336,5.0,5.095707328796483,100
193,Palmsens,5.048408524943071,0.09681704988614026,5.0,5.09681704988614,100
194,Palmsens,5.048686752079831,0.09737350415966173,5.0,5.097373504159662,100
195,Palmsens,5.04805367978866,0.09610735957732164,5.0,5.096107359577322,100
196,Palmsens,5.047841883050568,0.09568376610113472,5.0,5.095683766101135,100
197,Palmsens,5.0477302849280985,0.09546056985619789,5.0,5.095460569856198,100
198,Palmsens,5.047151705556462,0.09430341111292329,5.0,5.094303411112923,100
199,Palmsens,5.046940866067199,0.09388173213439721,5.0,5.093881732134397,100
200,Palmsens,5.047051950087546,0.09410390017509229,5.0,5.094103900175092,100
201,Palmsens,4.598620663801588,-0.8027586723968234,5.0,4.197241327603177,100
202,Palmsens,4.599436183468752,-0.801127633062495,5.0,4.198872366937505,100
203,Palmsens,4.600280569603463,-0.7994388607930754,5.0,4.200561139206925,100
204,Palmsens,4.600731274394956,-0.7985374512100867,5.0,4.201462548789913,100
205,Palmsens,4.765185161118657,-0.46962967776268716,5.0,4.530370322237313,100
206,Palmsens,4.600569915463071,-0.7988601690738584,5.0,4.201139830926142,100
207,Palmsens,4.601121098047205,-0.7977578039055908,5.0,4.202242196094409,100
208,Palmsens,4.601310159620526,-0.7973796807589464,5.0,4.202620319241054,100
209,Palmsens,4.60180189322706,-0.7963962135458784,5.0,4.203603786454122,100
210,Palmsens,4.520751401820061,-0.9584971963598772,5.0,4.041502803640123,100
211,Palmsens,4.865164046189227,-0.2696719076215457,5.0,4.730328092378454,100
212,Palmsens,4.865534564135996,-0.2689308717280081,5.0,4.731069128271992,100
213,Palmsens,4.866810409787357,-0.26637918042528597,5.0,4.733620819574714,100
214,Palmsens,4.867170036361861,-0.2656599272762783,5.0,4.734340072723722,100
215,Palmsens,4.867371681075686,-0.2652566378486281,5.0,4.734743362151372,100
216,Palmsens,4.867542634587283,-0.26491473082543315,5.0,4.735085269174567,100
217,Palmsens,4.868068344395251,-0.2638633112094988,5.0,4.736136688790501,100
218,Palmsens,5.032983601412905,0.06596720282580915,5.0,5.065967202825809,100
219,Palmsens,5.033686764334009,0.06737352866801771,5.0,5.067373528668018,100
220,Palmsens,5.0335093249969525,0.06701864999390494,5.0,5.067018649993905,100
221,Palmsens,5.331221638345632,0.6624432766912633,5.0,5.662443276691263,100
222,Palmsens,5.331894681085361,0.6637893621707223,5.0,5.663789362170722,100
223,Palmsens,5.332319528245679,0.6646390564913585,5.0,5.6646390564913585,100
224,Palmsens,5.332613708083553,0.6652274161671068,5.0,5.665227416167107,100
225,Palmsens,5.3326954794754675,0.665390958950935,5.0,5.665390958950935,100
226,Palmsens,5.332656598276429,0.6653131965528596,5.0,5.66531319655286,100
227,Palmsens,5.332556957403304,0.6651139148066063,5.0,5.665113914806606,100
228,Palmsens,5.332554634183575,0.6651092683671509,5.0,5.665109268367151,100
229,Palmsens,5.3326160313032815,0.6652320626065622,5.0,5.665232062606562,100
230,Palmsens,5.333046561296463,0.6660931225929261,5.0,5.666093122592926,100
281,Palmsens,9.702794876809046,-0.5944102463819085,10.0,9.405589753618091,100
282,Palmsens,9.703894567851219,-0.592210864297563,10.0,9.407789135702437,100
283,Palmsens,9.704080020621948,-0.5918399587561058,10.0,9.408160041243894,100
284,Palmsens,9.705015374766429,-0.5899692504671403,10.0,9.41003074953286,100
285,Palmsens,9.706044201239113,-0.5879115975217726,10.0,9.412088402478227,100
286,Palmsens,9.705718741339458,-0.5885625173210833,10.0,9.411437482678917,100
287,Palmsens,9.706348775390108,-0.5873024492197825,10.0,9.412697550780218,100
288,Palmsens,9.706795078680083,-0.586409842639835,10.0,9.413590157360165,100
289,Palmsens,9.708035752918397,-0.5839284941632066,10.0,9.416071505836793,100
290,Palmsens,9.71046809864141,-0.5790638027171777,10.0,9.420936197282822,100
291,Palmsens,10.282615533438962,0.5652310668779243,10.0,10.565231066877924,100
292,Palmsens,10.282674836219867,0.5653496724397336,10.0,10.565349672439734,100
293,Palmsens,10.282709586302424,0.5654191726048481,10.0,10.565419172604848,100
294,Palmsens,10.28231369789458,0.5646273957891594,10.0,10.56462739578916,100
295,Palmsens,10.281578844160396,0.5631576883207909,10.0,10.563157688320791,100
296,Palmsens,10.281106830355395,0.5622136607107873,10.0,10.562213660710787,100
297,Palmsens,10.281142634960789,0.5622852699215777,10.0,10.562285269921578,100
298,Palmsens,10.281943814192175,0.5638876283843519,10.0,10.563887628384352,100
299,Palmsens,10.283012747023369,0.5660254940467375,10.0,10.566025494046738,100
300,Palmsens,10.284509579738351,0.5690191594767029,10.0,10.569019159476703,100
301,Palmsens,9.527723003527436,-0.9445539929451279,10.0,9.055446007054872,100
302,Palmsens,9.52806860453445,-0.9438627909310977,10.0,9.056137209068902,100
303,Palmsens,9.528111123276144,-0.9437777534477121,10.0,9.056222246552288,100
304,Palmsens,9.527406781937437,-0.945186436125125,10.0,9.054813563874875,100
305,Palmsens,9.528562647515207,-0.9428747049695865,10.0,9.057125295030414,100
306,Palmsens,9.527734709139214,-0.9445305817215726,10.0,9.055469418278427,100
307,Palmsens,9.526876703576141,-0.946246592847718,10.0,9.053753407152282,100
308,Palmsens,9.5281603548526,-0.9436792902947992,10.0,9.0563207097052,100
309,Palmsens,9.528492528888556,-0.9430149422228897,10.0,9.05698505777711,100
310,Palmsens,9.53030700446915,-0.9393859910617017,10.0,9.060614008938298,100
311,Palmsens,10.104647398136688,0.20929479627337422,10.0,10.209294796273374,100
312,Palmsens,10.104818012458606,0.2096360249172129,10.0,10.209636024917213,100
313,Palmsens,10.104849444700827,0.20969888940165404,10.0,10.209698889401654,100
314,Palmsens,10.104923229626397,0.20984645925279466,10.0,10.209846459252795,100
315,Palmsens,10.104764407868208,0.2095288157364159,10.0,10.209528815736416,100
316,Palmsens,9.939206718610382,-0.12158656277923363,10.0,9.878413437220766,100
317,Palmsens,9.939748271808313,-0.1205034563833749,10.0,9.879496543616625,100
318,Palmsens,10.106678904505724,0.21335780901145007,10.0,10.21335780901145,100
319,Palmsens,10.107943004357184,0.21588600871436725,10.0,10.215886008714367,100
320,Palmsens,10.109296077343137,0.2185921546862737,10.0,10.218592154686274,100
321,Palmsens,10.281905895218804,0.5638117904376081,10.0,10.563811790437608,100
322,Palmsens,10.284936370751325,0.5698727415026514,10.0,10.569872741502651,100
323,Palmsens,10.286688703602861,0.5733774072057223,10.0,10.573377407205722,100
324,Palmsens,10.288255813808046,0.5765116276160924,10.0,10.576511627616092,100
325,Palmsens,10.288771259657457,0.577542519314914,10.0,10.577542519314914,100
326,Palmsens,10.290104660281136,0.5802093205622718,10.0,10.580209320562272,100
327,Palmsens,10.29064443589931,0.5812888717986198,10.0,10.58128887179862,100
328,Palmsens,10.291508925474304,0.5830178509486075,10.0,10.583017850948607,100
329,Palmsens,10.29211709770908,0.5842341954181585,10.0,10.584234195418158,100
330,Palmsens,10.29211709770908,0.5842341954181585,10.0,10.584234195418158,100
371,Palmsens,20.161618944225985,0.32323788845197043,20.0,20.32323788845197,100
372,Palmsens,20.163283259040277,0.3265665180805506,20.0,20.32656651808055,100
373,Palmsens,20.16390394165321,0.3278078833064164,20.0,20.327807883306416,100
374,Palmsens,20.166803476414856,0.33360695282971164,20.0,20.33360695282971,100
375,Palmsens,20.16782145956415,0.335642919128297,20.0,20.335642919128297,100
376,Palmsens,20.16747792508481,0.33495585016961726,20.0,20.334955850169617,100
377,Palmsens,20.165867321372254,0.3317346427445038,20.0,20.331734642744504,100
378,Palmsens,20.167314334129955,0.33462866825991,20.0,20.33462866825991,100
379,Palmsens,20.16814060931944,0.33628121863888083,20.0,20.33628121863888,100
380,Palmsens,20.167793287603907,0.33558657520781665,20.0,20.335586575207817,100
381,Palmsens,19.372719292769645,-1.2545614144607065,20.0,18.745438585539294,100
382,Palmsens,19.374873404381283,-1.2502531912374337,20.0,18.749746808762566,100
383,Palmsens,19.376966002861145,-1.2460679942777055,20.0,18.753932005722294,100
384,Palmsens,19.297243164891533,-1.4055136702169335,20.0,18.594486329783066,100
385,Palmsens,19.30005720452411,-1.3998855909517793,20.0,18.60011440904822,100
386,Palmsens,19.299832791425036,-1.400334417149928,20.0,18.599665582850072,100
387,Palmsens,19.300655279378333,-1.398689441243338,20.0,18.601310558756662,100
388,Palmsens,19.300121758949235,-1.3997564821015303,20.0,18.60024351789847,100
389,Palmsens,19.30000642480516,-1.3999871503896806,20.0,18.60001284961032,100
390,Palmsens,19.30152430213235,-1.3969513957352966,20.0,18.603048604264703,100
