Sample_ID,Device,Concentration_mM,Absolute_Error_mM,Relative_Error_Percent,Scan_Rate_mVs
1,Palmsens,0.5,0.4754836663416082,95.09673326832164,100
2,Palmsens,0.5,0.47493905793175983,94.98781158635197,100
3,Palmsens,0.5,0.47429086542674703,94.8581730853494,100
4,Palmsens,0.5,0.4737363754743793,94.74727509487586,100
5,Palmsens,0.5,0.4733175688841218,94.66351377682436,100
6,Palmsens,0.5,0.47302296771769115,94.60459354353823,100
7,Palmsens,0.5,0.47268606956717196,94.53721391343439,100
8,Palmsens,0.5,0.4724278148763279,94.48556297526558,100
9,Palmsens,0.5,0.47234547081898715,94.46909416379742,100
10,Palmsens,0.5,0.47206887088927907,94.41377417785581,100
11,Palmsens,0.5,0.49358678324789995,98.71735664957998,100
12,Palmsens,0.5,0.49390438520251845,98.7808770405037,100
13,Palmsens,0.5,0.4941621932080942,98.83243864161884,100
14,Palmsens,0.5,0.49441321372527636,98.88264274505528,100
15,Palmsens,0.5,0.4946601549477645,98.9320309895529,100
16,Palmsens,0.5,0.49485070191221947,98.9701403824439,100
17,Palmsens,0.5,0.49499121636124777,98.99824327224955,100
18,Palmsens,0.5,0.495102606684406,99.02052133688119,100
19,Palmsens,0.5,0.4952270445664002,99.04540891328004,100
20,Palmsens,0.5,0.49525616720038457,99.05123344007691,100
21,Palmsens,0.5,0.17741148318044964,35.48229663608993,100
22,Palmsens,0.5,0.17794843213109424,35.58968642621885,100
23,Palmsens,0.5,0.1782228488726707,35.64456977453414,100
24,Palmsens,0.5,0.17862291350165016,35.72458270033003,100
25,Palmsens,0.5,0.178864147762142,35.7728295524284,100
26,Palmsens,0.5,0.17904639185048232,35.809278370096465,100
27,Palmsens,0.5,0.17911433547905808,35.82286709581162,100
28,Palmsens,0.5,0.17930801443086963,35.86160288617393,100
29,Palmsens,0.5,0.17936128581707855,35.87225716341571,100
30,Palmsens,0.5,0.1794229514195056,35.88459028390112,100
31,Palmsens,0.5,0.49073333995582935,98.14666799116587,100
32,Palmsens,0.5,0.49113034896561913,98.22606979312383,100
33,Palmsens,0.5,0.49141879304076586,98.28375860815316,100
34,Palmsens,0.5,0.49171577022270174,98.34315404454034,100
35,Palmsens,0.5,0.49186479488690615,98.37295897738123,100
36,Palmsens,0.5,0.4920261222057629,98.40522444115258,100
37,Palmsens,0.5,0.4920429402329596,98.40858804659192,100
38,Palmsens,0.5,0.4920738764735795,98.4147752947159,100
39,Palmsens,0.5,0.492046368947344,98.4092737894688,100
40,Palmsens,0.5,0.49208637241585507,98.41727448317101,100
41,Palmsens,0.5,0.48692024375132625,97.38404875026525,100
42,Palmsens,0.5,0.48661342587418943,97.32268517483789,100
43,Palmsens,0.5,0.8142236452001512,162.84472904003024,100
44,Palmsens,0.5,0.8141685353635584,162.83370707271166,100
45,Palmsens,0.5,0.8140796734736133,162.81593469472267,100
46,Palmsens,0.5,0.8139013062768115,162.7802612553623,100
47,Palmsens,0.5,0.8136774330047922,162.73548660095844,100
48,Palmsens,0.5,0.8134072982570952,162.68145965141906,100
49,Palmsens,0.5,0.8131448219369641,162.62896438739284,100
50,Palmsens,0.5,0.4851784057825208,97.03568115650415,100
81,Palmsens,1.0,1.0132014441125392,101.32014441125392,100
82,Palmsens,1.0,1.011967803739453,101.1967803739453,100
83,Palmsens,1.0,1.0110630711864825,101.10630711864826,100
84,Palmsens,1.0,1.0100256298410892,101.00256298410892,100
85,Palmsens,1.0,1.008867423149951,100.8867423149951,100
86,Palmsens,1.0,1.1716545716232378,117.16545716232378,100
87,Palmsens,1.0,1.170679770024952,117.06797700249521,100
88,Palmsens,1.0,1.170465214966086,117.04652149660859,100
89,Palmsens,1.0,1.1699551522393126,116.99551522393125,100
90,Palmsens,1.0,1.1694580395788394,116.94580395788394,100
91,Palmsens,1.0,0.24022190506816088,24.022190506816088,100
92,Palmsens,1.0,0.23958241216167764,23.958241216167764,100
93,Palmsens,1.0,0.2392858535621336,23.92858535621336,100
94,Palmsens,1.0,0.23879413515372594,23.879413515372594,100
95,Palmsens,1.0,0.23846521263703302,23.846521263703302,100
96,Palmsens,1.0,0.23843718010522874,23.843718010522874,100
97,Palmsens,1.0,0.23836277967456887,23.836277967456887,100
98,Palmsens,1.0,0.23847818428795176,23.847818428795176,100
99,Palmsens,1.0,0.23861729096829176,23.861729096829176,100
100,Palmsens,1.0,0.23882543826742797,23.882543826742797,100
101,Palmsens,1.0,0.22191026603194786,22.191026603194786,100
102,Palmsens,1.0,0.22130416937340414,22.130416937340414,100
103,Palmsens,1.0,0.22090519066697745,22.090519066697745,100
104,Palmsens,1.0,0.2206743646803595,22.06743646803595,100
105,Palmsens,1.0,0.22034441970468954,22.034441970468954,100
106,Palmsens,1.0,0.2200878143562317,22.00878143562317,100
107,Palmsens,1.0,0.22032608043336843,22.032608043336843,100
108,Palmsens,1.0,0.22035306685830314,22.035306685830314,100
109,Palmsens,1.0,0.2204641341187985,22.04641341187985,100
110,Palmsens,1.0,0.2206259204071186,22.06259204071186,100
111,Palmsens,1.0,0.25106933006965804,25.106933006965804,100
112,Palmsens,1.0,0.2506660140103447,25.06660140103447,100
113,Palmsens,1.0,0.2503047521448929,25.03047521448929,100
114,Palmsens,1.0,0.24998015710927568,24.998015710927568,100
115,Palmsens,1.0,0.2498043728067909,24.98043728067909,100
116,Palmsens,1.0,0.24961889524382208,24.961889524382208,100
117,Palmsens,1.0,0.24952615255807054,24.952615255807054,100
118,Palmsens,1.0,0.24955418210610247,24.955418210610247,100
119,Palmsens,1.0,0.24957252344069758,24.957252344069758,100
120,Palmsens,1.0,0.2496232119325894,24.96232119325894,100
121,Palmsens,1.0,0.42452734029844663,42.45273402984466,100
122,Palmsens,1.0,0.42480333102509427,42.48033310250943,100
123,Palmsens,1.0,0.4249898487273889,42.49898487273889,100
124,Palmsens,1.0,0.42531981138340846,42.531981138340846,100
125,Palmsens,1.0,0.4257144763848393,42.57144763848393,100
126,Palmsens,1.0,0.4261598367662014,42.61598367662014,100
127,Palmsens,1.0,0.4266332266955972,42.66332266955972,100
128,Palmsens,1.0,0.4270322122900634,42.70322122900634,100
129,Palmsens,1.0,0.4274818962482332,42.74818962482332,100
130,Palmsens,1.0,0.42778814604498727,42.77881460449873,100
181,Palmsens,5.0,0.6728737084094325,13.457474168188648,100
182,Palmsens,5.0,0.6710962497252098,13.421924994504195,100
183,Palmsens,5.0,0.832869627780279,16.65739255560558,100
184,Palmsens,5.0,0.8315583035390528,16.631166070781056,100
185,Palmsens,5.0,0.668778839372842,13.375576787456838,100
186,Palmsens,5.0,0.6697890979763761,13.395781959527522,100
187,Palmsens,5.0,0.6699854765611413,13.399709531222825,100
188,Palmsens,5.0,0.8336870980078448,16.673741960156896,100
189,Palmsens,5.0,0.833665655078395,16.6733131015679,100
190,Palmsens,5.0,0.8334942108902901,16.6698842178058,100
191,Palmsens,5.0,0.09397852562128417,1.8795705124256834,100
192,Palmsens,5.0,0.09570732879648336,1.914146575929667,100
193,Palmsens,5.0,0.09681704988614026,1.9363409977228054,100
194,Palmsens,5.0,0.09737350415966173,1.9474700831932348,100
195,Palmsens,5.0,0.09610735957732164,1.9221471915464325,100
196,Palmsens,5.0,0.09568376610113472,1.9136753220226943,100
197,Palmsens,5.0,0.09546056985619789,1.9092113971239575,100
198,Palmsens,5.0,0.09430341111292329,1.8860682222584655,100
199,Palmsens,5.0,0.09388173213439721,1.877634642687944,100
200,Palmsens,5.0,0.09410390017509229,1.8820780035018458,100
201,Palmsens,5.0,0.8027586723968234,16.05517344793647,100
202,Palmsens,5.0,0.801127633062495,16.0225526612499,100
203,Palmsens,5.0,0.7994388607930754,15.988777215861507,100
204,Palmsens,5.0,0.7985374512100867,15.970749024201734,100
205,Palmsens,5.0,0.46962967776268716,9.392593555253743,100
206,Palmsens,5.0,0.7988601690738584,15.977203381477167,100
207,Palmsens,5.0,0.7977578039055908,15.955156078111814,100
208,Palmsens,5.0,0.7973796807589464,15.94759361517893,100
209,Palmsens,5.0,0.7963962135458784,15.927924270917568,100
210,Palmsens,5.0,0.9584971963598772,19.169943927197544,100
211,Palmsens,5.0,0.2696719076215457,5.393438152430914,100
212,Palmsens,5.0,0.2689308717280081,5.378617434560162,100
213,Palmsens,5.0,0.26637918042528597,5.327583608505719,100
214,Palmsens,5.0,0.2656599272762783,5.313198545525566,100
215,Palmsens,5.0,0.2652566378486281,5.3051327569725615,100
216,Palmsens,5.0,0.26491473082543315,5.298294616508663,100
217,Palmsens,5.0,0.2638633112094988,5.277266224189976,100
218,Palmsens,5.0,0.06596720282580915,1.319344056516183,100
219,Palmsens,5.0,0.06737352866801771,1.3474705733603543,100
220,Palmsens,5.0,0.06701864999390494,1.3403729998780989,100
221,Palmsens,5.0,0.6624432766912633,13.248865533825265,100
222,Palmsens,5.0,0.6637893621707223,13.275787243414443,100
223,Palmsens,5.0,0.6646390564913585,13.29278112982717,100
224,Palmsens,5.0,0.6652274161671068,13.304548323342136,100
225,Palmsens,5.0,0.665390958950935,13.3078191790187,100
226,Palmsens,5.0,0.6653131965528596,13.306263931057192,100
227,Palmsens,5.0,0.6651139148066063,13.302278296132124,100
228,Palmsens,5.0,0.6651092683671509,13.302185367343016,100
229,Palmsens,5.0,0.6652320626065622,13.304641252131244,100
230,Palmsens,5.0,0.6660931225929261,13.321862451858522,100
281,Palmsens,10.0,0.5944102463819085,5.944102463819085,100
282,Palmsens,10.0,0.592210864297563,5.92210864297563,100
283,Palmsens,10.0,0.5918399587561058,5.918399587561058,100
284,Palmsens,10.0,0.5899692504671403,5.899692504671403,100
285,Palmsens,10.0,0.5879115975217726,5.879115975217726,100
286,Palmsens,10.0,0.5885625173210833,5.885625173210833,100
287,Palmsens,10.0,0.5873024492197825,5.873024492197825,100
288,Palmsens,10.0,0.586409842639835,5.86409842639835,100
289,Palmsens,10.0,0.5839284941632066,5.839284941632066,100
290,Palmsens,10.0,0.5790638027171777,5.790638027171777,100
291,Palmsens,10.0,0.5652310668779243,5.6523106687792435,100
292,Palmsens,10.0,0.5653496724397336,5.6534967243973355,100
293,Palmsens,10.0,0.5654191726048481,5.654191726048481,100
294,Palmsens,10.0,0.5646273957891594,5.646273957891594,100
295,Palmsens,10.0,0.5631576883207909,5.631576883207909,100
296,Palmsens,10.0,0.5622136607107873,5.622136607107873,100
297,Palmsens,10.0,0.5622852699215777,5.622852699215777,100
298,Palmsens,10.0,0.5638876283843519,5.638876283843519,100
299,Palmsens,10.0,0.5660254940467375,5.660254940467375,100
300,Palmsens,10.0,0.5690191594767029,5.690191594767029,100
301,Palmsens,10.0,0.9445539929451279,9.445539929451279,100
302,Palmsens,10.0,0.9438627909310977,9.438627909310977,100
303,Palmsens,10.0,0.9437777534477121,9.43777753447712,100
304,Palmsens,10.0,0.945186436125125,9.45186436125125,100
305,Palmsens,10.0,0.9428747049695865,9.428747049695865,100
306,Palmsens,10.0,0.9445305817215726,9.445305817215726,100
307,Palmsens,10.0,0.946246592847718,9.46246592847718,100
308,Palmsens,10.0,0.9436792902947992,9.436792902947992,100
309,Palmsens,10.0,0.9430149422228897,9.430149422228897,100
310,Palmsens,10.0,0.9393859910617017,9.393859910617017,100
311,Palmsens,10.0,0.20929479627337422,2.092947962733742,100
312,Palmsens,10.0,0.2096360249172129,2.096360249172129,100
313,Palmsens,10.0,0.20969888940165404,2.0969888940165404,100
314,Palmsens,10.0,0.20984645925279466,2.0984645925279466,100
315,Palmsens,10.0,0.2095288157364159,2.095288157364159,100
316,Palmsens,10.0,0.12158656277923363,1.2158656277923363,100
317,Palmsens,10.0,0.1205034563833749,1.205034563833749,100
318,Palmsens,10.0,0.21335780901145007,2.1335780901145007,100
319,Palmsens,10.0,0.21588600871436725,2.1588600871436725,100
320,Palmsens,10.0,0.2185921546862737,2.185921546862737,100
321,Palmsens,10.0,0.5638117904376081,5.638117904376081,100
322,Palmsens,10.0,0.5698727415026514,5.698727415026514,100
323,Palmsens,10.0,0.5733774072057223,5.733774072057223,100
324,Palmsens,10.0,0.5765116276160924,5.765116276160924,100
325,Palmsens,10.0,0.577542519314914,5.77542519314914,100
326,Palmsens,10.0,0.5802093205622718,5.802093205622718,100
327,Palmsens,10.0,0.5812888717986198,5.812888717986198,100
328,Palmsens,10.0,0.5830178509486075,5.830178509486075,100
329,Palmsens,10.0,0.5842341954181585,5.842341954181585,100
330,Palmsens,10.0,0.5842341954181585,5.842341954181585,100
371,Palmsens,20.0,0.32323788845197043,1.6161894422598522,100
372,Palmsens,20.0,0.3265665180805506,1.6328325904027532,100
373,Palmsens,20.0,0.3278078833064164,1.6390394165320823,100
374,Palmsens,20.0,0.33360695282971164,1.6680347641485582,100
375,Palmsens,20.0,0.335642919128297,1.6782145956414851,100
376,Palmsens,20.0,0.33495585016961726,1.6747792508480863,100
377,Palmsens,20.0,0.3317346427445038,1.6586732137225189,100
378,Palmsens,20.0,0.33462866825991,1.67314334129955,100
379,Palmsens,20.0,0.33628121863888083,1.6814060931944041,100
380,Palmsens,20.0,0.33558657520781665,1.6779328760390833,100
381,Palmsens,20.0,1.2545614144607065,6.272807072303532,100
382,Palmsens,20.0,1.2502531912374337,6.251265956187169,100
383,Palmsens,20.0,1.2460679942777055,6.230339971388528,100
384,Palmsens,20.0,1.4055136702169335,7.027568351084668,100
385,Palmsens,20.0,1.3998855909517793,6.999427954758897,100
386,Palmsens,20.0,1.400334417149928,7.0016720857496395,100
387,Palmsens,20.0,1.398689441243338,6.99344720621669,100
388,Palmsens,20.0,1.3997564821015303,6.99878241050765,100
389,Palmsens,20.0,1.3999871503896806,6.999935751948402,100
390,Palmsens,20.0,1.3969513957352966,6.984756978676483,100
